Booth Type,Visit Count
Fruits,0
Drinks,1
Snacks,0

Visit Order of Booths
Drinks

Product,Time (s)

Product Name,Total Count,Unit Price,Status,Subtotal
Nồi,0,0,Thiếu 2,0
Chúc chích,0,0,Thiếu 3,0
Đũa,0,0,Thiếu 2,0
Dao bự,0,0,Thiếu 4,0
Hủ muối,0,0,Thiếu 1,0
Giấy vệ sinh,0,0,Thiếu 7,0
Cuộn cắt pizza,0,0,Thiếu 8,0
Nước trái cây,0,0,Thiếu 5,0

Total Items,0
Total Price,0
Show list ,1 time
