Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)
Đồ ăn đóng hộp,7.669355

Product Name,Total Count,Unit Price,Status,Subtotal
Bắp cải,0,0,Thiếu 2,0
Giấy vệ sinh,0,0,Thiếu 5,0
Chuối vàng,0,0,Thiếu 7,0
Nắp nồi,0,0,Thiếu 6,0
Nĩa,0,0,Thiếu 9,0
Hủ muối,0,0,Thiếu 7,0
Nồi,0,0,Thiếu 5,0
Cà rốt,0,0,Thiếu 9,0
Đồ ăn đóng hộp,5,25000,Dư 5,125000

Total Items,5
Total Price,125000
Show list ,0 time
