Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)

Product Name,Total Count,Unit Price,Status,Subtotal
Nĩa,0,0,Thiếu 4,0
Chúc chích,0,0,Thiếu 3,0
Bắp cải,0,0,Thiếu 5,0
Giấy vệ sinh,0,0,Thiếu 9,0
Nước suối,0,0,Thiếu 5,0
Nước tương,0,0,Thiếu 5,0
Kem,0,0,Thiếu 7,0
Nắp nồi,0,0,Thiếu 2,0

Total Items,0
Total Price,0
Show list ,0 time
