Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)
Đồ ăn đóng hộp,9.844681

Product Name,Total Count,Unit Price,Status,Subtotal
Hộp sữa,0,0,Thiếu 3,0
Nồi,0,0,Thiếu 7,0
Cuộn cắt pizza,0,0,Thiếu 5,0
Nước tương,0,0,Thiếu 5,0
Đồ ăn đóng hộp,5,25000,Đủ,125000
Chảo,0,0,Thiếu 8,0
Chúc chích,0,0,Thiếu 1,0
Cây khuấy,0,0,Thiếu 9,0

Total Items,5
Total Price,125000
Show list ,0 time
