Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)

Product Name,Total Count,Unit Price,Status,Subtotal
Đũa,0,0,Thiếu 2,0
Nước suối,0,0,Thiếu 9,0
Dĩa vuông,0,0,Thiếu 1,0
Muỗng gỗ,0,0,Thiếu 2,0
Cúp,0,0,Thiếu 4,0
Thịt xay,0,0,Thiếu 1,0
Hủ muối,0,0,Thiếu 9,0
Giấy vệ sinh,0,0,Thiếu 8,0

Total Items,0
Total Price,0
Show list ,0 time
