Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)
Đồ ăn đóng hộp,6.884462

Product Name,Total Count,Unit Price,Status,Subtotal
Dao bự,0,0,Thiếu 2,0
Chai tương,0,0,Thiếu 9,0
Dĩa tròn ,0,0,Thiếu 5,0
Chuối vàng,0,0,Thiếu 9,0
Nước trái cây,0,0,Thiếu 6,0
Cá,0,0,Thiếu 4,0
Kem,0,0,Thiếu 7,0
Hủ tiêu,0,0,Thiếu 5,0
Đồ ăn đóng hộp,6,25000,Dư 6,150000

Total Items,6
Total Price,150000
Show list ,0 time
