Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)
Đồ ăn đóng hộp,8.978978

Product Name,Total Count,Unit Price,Status,Subtotal
Đũa,0,0,Thiếu 4,0
Chai rượu,0,0,Thiếu 8,0
Thịt xay,0,0,Thiếu 5,0
Mật ong,0,0,Thiếu 1,0
Dao bự,0,0,Thiếu 3,0
Ly rượu,0,0,Thiếu 8,0
Hủ tiêu,0,0,Thiếu 8,0
Táo xanh,0,0,Thiếu 4,0
Đồ ăn đóng hộp,4,25000,Dư 4,100000

Total Items,4
Total Price,100000
Show list ,0 time
