Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)

Product Name,Total Count,Unit Price,Status,Subtotal
Chuối vàng,0,0,Thiếu 7,0
Nĩa,0,0,Thiếu 9,0
Dĩa vuông,0,0,Thiếu 2,0
Sườn heo,0,0,Thiếu 1,0
Muỗng gỗ,0,0,Thiếu 3,0
Dao trung bình,0,0,Thiếu 4,0
Nắp nồi,0,0,Thiếu 9,0
Nho,0,0,Thiếu 7,0

Total Items,0
Total Price,0
Show list ,0 time
