Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)

Product Name,Total Count,Unit Price,Status,Subtotal
Hủ muối,0,0,Thiếu 9,0
Ly,0,0,Thiếu 9,0
Thịt xay,0,0,Thiếu 6,0
Hộp sữa,0,0,Thiếu 3,0
Cuộn cắt pizza,0,0,Thiếu 1,0
Gà tây,0,0,Thiếu 5,0
Cây khuấy,0,0,Thiếu 1,0
Cúp,0,0,Thiếu 3,0

Total Items,0
Total Price,0
Show list ,0 time
