Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)

Product Name,Total Count,Unit Price,Status,Subtotal
Sườn heo,0,0,Thiếu 1,0
Nước tương,0,0,Thiếu 8,0
Xẻng,0,0,Thiếu 1,0
Cà rốt,0,0,Thiếu 3,0
Dĩa tròn ,0,0,Thiếu 1,0
Nước trái cây,0,0,Thiếu 3,0
Chảo gang,0,0,Thiếu 3,0
Nồi,0,0,Thiếu 1,0

Total Items,0
Total Price,0
Show list ,0 time
