Booth Type,Visit Count
Fruits,0
Drinks,0
Snacks,0

Visit Order of Booths


Product,Time (s)

Product Name,Total Count,Unit Price,Status,Subtotal
Ly rượu,0,0,Thiếu 4,0
Ly,0,0,Thiếu 8,0
Chai rượu,0,0,Thiếu 7,0
Nĩa,0,0,Thiếu 3,0
Cây khuấy,0,0,Thiếu 5,0
Sườn heo,0,0,Thiếu 6,0
Táo xanh,0,0,Thiếu 6,0
Dao bự,0,0,Thiếu 8,0

Total Items,0
Total Price,0
Show list ,0 time
